Id,IsCancelled,PreviousBookingsNotCancelled,PreviousCancellations,TotalSpecialRequests,BookingChanges,StaysWeekendNights,StaysWeekNights
17139,0,0,0,0,1,1,3
117376,0,0,0,0,0,1,4
78705,0,0,0,1,0,1,1
89204,0,0,0,0,0,0,1
93925,0,0,0,1,0,0,1
80562,0,0,0,0,0,1,1
109092,0,0,0,1,0,2,5
51315,1,0,0,0,1,0,3
30455,0,0,0,0,0,1,0
69376,1,0,0,0,0,0,3
56669,0,0,0,0,0,0,2
79534,0,1,0,1,1,1,0
94541,0,0,0,1,0,2,2
31718,0,0,0,0,0,2,0
110987,0,0,0,0,0,0,3
89235,0,0,0,1,0,0,3
56210,1,0,0,0,0,0,2
18365,0,0,0,0,1,0,1
105064,0,0,0,0,0,0,1
73130,1,0,1,0,0,0,2
115665,0,0,0,0,0,2,0
32723,0,0,0,0,0,1,0
109561,0,0,0,2,0,1,2
819,0,0,0,1,0,0,2
33035,0,0,0,0,1,2,1
117863,0,0,0,0,0,1,4
49295,0,0,0,0,0,0,4
55657,1,0,0,0,0,1,2
48172,1,0,0,0,0,6,15
52340,1,0,0,0,0,0,3
12487,1,0,0,1,1,2,8
83564,0,0,0,0,1,0,2
112842,0,0,0,1,0,0,2
103608,0,0,0,1,0,1,0
50509,0,0,0,0,0,1,1
113762,0,0,0,1,0,0,1
79017,0,1,0,0,1,0,1
39405,0,0,0,1,0,2,3
116685,0,0,0,1,0,2,2
101939,0,0,0,0,1,0,3
63269,1,0,0,1,0,2,4
75485,1,0,1,0,1,0,2
14669,1,0,1,0,0,2,5
51500,1,0,0,0,0,0,3
65567,1,0,0,0,0,2,2
91170,0,0,0,0,0,0,2
80133,0,0,0,0,0,0,0
24401,0,0,0,1,0,2,5
46123,1,0,0,0,1,0,1
61492,1,0,0,1,0,1,3
84640,0,0,0,2,0,0,4
13414,1,0,0,1,1,2,6
31415,0,0,0,1,0,0,1
92274,0,0,0,0,0,1,2
36827,0,0,0,1,0,2,5
39062,0,0,0,1,1,0,3
59467,1,0,0,0,0,0,1
109467,0,0,0,0,1,0,3
5120,1,0,0,0,0,2,5
70609,1,0,0,0,0,0,2
12287,1,0,0,0,0,1,4
15141,0,0,0,2,0,0,1
27062,0,0,0,1,0,1,3
73820,1,0,1,0,0,1,1
2169,0,0,0,0,1,1,0
45142,0,0,0,0,0,1,2
118331,0,0,0,0,0,1,0
17778,0,0,0,0,5,5,10
93638,0,2,0,1,0,0,1
24385,0,0,0,0,0,2,7
97336,0,0,0,2,0,2,3
103103,0,0,0,1,0,0,1
27172,0,0,0,1,0,1,4
29391,0,0,0,1,0,2,5
44342,0,0,0,0,0,0,2
92021,0,0,0,2,0,0,2
107626,0,0,0,0,1,2,4
9529,1,0,0,0,1,1,2
103538,0,0,0,1,0,0,3
66505,1,0,0,1,0,0,1
49199,0,0,0,0,0,0,4
110747,0,0,0,1,0,1,1
91816,0,0,0,0,1,1,2
101783,0,0,0,2,0,2,3
102260,0,0,0,0,0,0,1
88830,0,0,0,0,0,0,1
79924,0,0,0,0,2,0,1
98614,0,0,0,0,1,2,2
59774,1,0,0,0,0,0,1
2599,0,0,0,1,0,2,2
40372,1,0,0,0,0,1,1
31954,0,0,0,1,0,1,3
79975,0,0,0,0,3,0,3
79050,0,5,1,0,0,1,0
95965,0,0,0,1,0,1,2
100947,0,0,0,1,0,2,1
107649,0,0,0,0,0,0,2
88833,0,0,0,0,0,0,3
100898,0,0,0,1,0,1,2
32230,1,0,0,1,0,0,1
31351,0,0,0,1,0,0,1
108973,0,0,0,1,0,1,3
98515,0,0,0,1,0,1,2
85654,0,0,0,2,0,1,3
105262,0,0,0,2,0,2,4
96755,0,0,0,0,0,0,2
70777,1,0,0,0,0,0,2
42666,0,0,0,1,0,0,3
25706,0,0,0,0,1,2,5
2083,1,0,0,0,0,2,5
67745,1,0,0,2,0,0,3
118335,0,0,0,1,0,1,2
31443,0,0,0,1,0,0,2
28688,0,0,0,1,0,1,0
81361,1,0,1,0,0,2,0
11036,1,0,0,3,0,0,1
84885,0,0,0,0,0,2,2
3881,1,0,0,1,0,1,3
7370,1,0,0,0,0,0,4
44788,0,0,0,0,0,0,3
94174,0,0,0,0,0,2,5
27006,0,0,0,1,0,4,12
50756,1,0,0,0,0,0,2
107132,0,0,0,0,0,1,4
1764,1,0,0,0,0,2,3
115053,0,0,0,1,2,1,4
106069,0,0,0,2,0,0,1
4754,1,0,0,2,1,2,0
43529,0,0,0,0,1,0,3
46653,0,0,0,2,0,2,1
28288,0,0,0,1,0,0,1
99957,0,0,0,0,0,0,2
11852,1,0,0,0,0,2,2
33933,0,0,0,1,0,2,1
50730,1,0,0,0,0,0,2
7106,1,0,0,0,0,1,4
31355,0,0,0,1,0,0,2
62056,1,0,0,0,0,0,4
4994,0,0,0,0,1,1,1
19758,0,0,0,0,0,0,1
32953,0,0,0,2,1,0,1
35886,0,0,0,2,0,2,5
8586,1,0,0,0,0,2,0
92336,0,0,0,0,0,1,3
590,0,0,0,1,0,2,5
93510,0,0,0,1,0,1,3
105754,0,0,0,0,0,0,1
76152,0,0,0,0,0,0,1
2285,0,0,0,0,0,0,1
74103,1,0,1,1,0,1,1
28997,0,0,0,0,0,1,0
41968,0,0,0,0,1,1,3
101839,0,2,0,1,0,0,1
52850,1,0,0,0,0,0,3
77816,0,0,0,1,0,0,4
102800,0,0,0,1,0,0,4
110248,0,0,0,0,0,1,2
99132,0,0,0,0,5,2,1
105577,0,0,0,1,0,1,2
60332,1,0,0,0,0,2,3
83797,0,1,0,1,0,0,2
91265,0,0,0,1,0,1,0
51410,1,0,0,1,0,2,1
77102,0,0,0,0,0,2,3
63344,1,0,0,0,0,1,1
10180,1,0,0,0,0,0,2
12103,1,0,0,0,0,2,5
7671,1,0,0,0,0,2,5
35119,0,0,0,1,0,0,1
109635,0,0,0,1,1,2,2
23662,0,0,0,0,0,0,3
25150,0,0,0,1,0,0,3
2245,0,0,0,0,0,2,5
25458,0,0,0,1,1,3,6
90283,0,0,0,0,0,1,0
15154,0,0,0,0,0,1,3
94036,0,0,0,2,0,1,0
106100,0,0,0,2,0,2,2
27174,0,0,0,1,0,1,4
22781,0,0,0,1,0,2,4
1029,0,0,0,2,0,0,0
46676,1,0,0,1,0,0,1
51120,1,0,0,0,0,0,2
55605,1,0,0,0,0,0,2
52519,1,0,0,0,0,0,2
87395,0,0,0,0,0,0,1
25596,0,0,0,0,0,0,5
115201,0,0,0,1,0,2,1
105296,0,0,0,0,0,0,4
98336,0,0,0,2,0,0,2
88618,0,0,0,1,0,0,1
8191,0,0,0,1,0,2,5
109000,0,0,0,0,0,0,3
114599,0,0,0,1,0,2,1
11808,1,0,0,2,0,2,5
14826,0,1,0,0,0,0,2
49778,0,0,0,0,0,2,7
57205,1,0,0,0,0,2,1
104764,0,0,0,1,0,1,1
26058,0,0,0,0,2,1,5
37100,0,0,0,0,0,1,0
74632,1,0,1,0,0,0,2
106365,0,0,0,1,0,1,3
26689,0,0,0,0,1,2,5
20601,0,0,0,0,0,1,3
53455,1,0,0,0,0,2,4
74881,1,0,1,0,0,0,2
116075,0,0,0,0,1,1,1
110813,0,0,0,1,0,1,2
45541,0,0,0,0,2,1,1
26253,0,0,0,1,0,1,4
6667,1,0,0,1,0,3,5
57496,1,0,0,2,0,0,3
53188,1,0,0,0,0,0,2
45852,0,0,0,0,0,2,3
55373,1,0,0,1,0,1,2
91652,0,0,0,1,0,1,5
63753,1,0,0,1,0,0,4
12444,1,0,0,0,0,2,5
20832,0,0,0,0,0,6,15
26800,0,0,0,1,0,1,5
46360,0,0,0,0,0,2,5
25825,0,1,0,3,0,2,5
82386,0,0,0,0,0,0,3
46141,0,0,0,0,4,0,2
37281,0,0,0,1,0,0,2
10595,1,0,0,0,0,1,1
82262,0,0,0,0,0,0,1
28840,0,0,0,0,0,0,1
93718,0,0,0,0,0,2,5
101159,0,0,0,2,0,1,4
117037,0,0,0,1,0,2,2
56656,1,0,0,0,0,1,3
14322,1,0,25,0,0,1,5
37059,0,0,0,1,0,0,1
95818,0,0,0,1,0,0,3
89890,0,0,0,1,0,1,1
39234,0,0,0,2,2,2,3
44780,0,0,0,0,0,0,3
27841,0,0,0,0,0,1,0
42446,0,0,0,0,0,2,4
38671,0,0,0,1,0,0,5
39309,0,0,0,3,1,1,3
97214,0,0,0,0,0,0,1
20968,0,0,0,0,0,0,1
10512,1,0,0,0,0,0,2
81963,0,0,0,0,1,0,1
63322,1,0,0,0,0,0,1
14614,0,1,0,1,1,1,2
76495,0,1,0,0,0,0,1
2125,0,0,0,0,0,2,5
87655,0,0,0,1,0,2,1
101334,0,0,0,1,1,1,3
59916,1,0,0,0,0,2,4
50938,1,0,0,0,0,2,1
111789,0,0,0,2,0,2,1
82791,0,1,0,0,0,0,3
55560,1,0,0,0,0,0,4
76563,1,0,1,1,0,0,1
43694,1,0,0,0,0,2,2
80266,1,0,0,0,0,2,1
82003,0,0,0,0,0,2,1
34263,0,0,0,2,0,0,4
96425,0,0,0,0,2,1,5
8156,1,0,0,0,0,1,0
29743,0,0,0,1,0,0,2
11739,1,0,0,0,0,0,1
43352,1,0,0,0,0,2,2
53841,0,0,0,1,0,2,5
35628,0,0,0,0,0,0,1
44303,1,0,0,0,0,0,1
80244,0,0,0,0,0,0,1
52594,1,0,0,0,0,0,2
56650,1,0,0,0,0,0,3
70637,1,0,0,0,0,0,1
86742,0,0,0,1,0,2,0
12992,1,0,0,0,0,1,0
70184,1,0,0,0,0,0,2
8344,1,0,0,0,0,3,6
47338,0,0,0,1,1,0,2
74477,1,0,1,0,1,1,5
90343,0,0,0,0,0,2,1
45794,0,0,0,0,1,2,4
71596,1,0,0,1,0,1,2
2911,0,0,0,0,2,4,7
6105,1,0,0,0,0,0,1
74304,1,0,1,0,0,1,2
74207,1,0,1,0,0,0,1
2499,0,0,0,0,0,1,4
71033,1,0,0,0,0,1,0
43158,0,0,0,0,0,0,2
65565,1,0,0,0,0,2,1
1568,1,0,0,0,0,1,2
78352,0,0,0,0,1,2,1
41005,0,0,0,2,0,2,5
13972,0,3,0,0,0,0,1
26485,0,0,0,1,0,0,1
20499,0,0,0,0,0,2,0
69095,1,0,0,1,0,1,1
62862,1,0,0,0,0,2,0
46757,1,0,0,0,0,2,3
77187,0,0,0,0,1,2,0
26931,0,0,0,1,0,0,1
52115,1,0,0,0,0,1,2
115796,0,0,0,0,0,2,2
80957,0,0,0,2,0,2,1
5594,1,0,0,0,0,2,3
96986,0,0,0,4,0,1,1
30535,0,0,0,2,0,1,3
118549,0,0,0,0,1,1,3
1859,0,0,0,0,1,1,2
89481,0,0,0,0,0,0,3
24541,0,0,0,1,0,4,10
105715,0,0,0,1,0,0,2
107467,0,0,0,1,0,0,2
6632,1,0,0,0,0,2,3
33716,0,0,0,0,0,1,0
95228,0,0,0,0,0,1,3
53415,1,0,0,0,0,2,4
17536,0,1,0,2,0,2,4
111592,0,0,0,0,0,1,2
68505,1,0,0,0,0,0,2
87315,0,0,0,0,0,0,3
117768,0,0,0,2,0,0,1
5021,0,0,0,0,1,1,1
1562,0,0,0,1,0,0,2
27352,0,0,0,0,0,4,10
54850,1,0,0,0,0,2,5
108134,0,0,0,1,0,0,2
110777,0,0,0,1,0,0,2
37079,0,0,0,0,0,1,2
68817,1,0,0,0,0,0,3
14373,1,0,14,0,0,1,3
47151,1,0,0,0,0,1,3
50175,1,0,0,0,0,2,2
44154,0,0,0,0,0,1,1
53966,0,0,0,1,1,2,4
94284,0,0,0,0,0,1,3
59333,1,0,0,0,0,1,2
58646,1,0,0,0,0,0,3
60237,1,0,0,2,0,0,3
94107,0,0,0,2,0,2,3
73946,1,0,1,0,0,1,1
65551,1,0,0,0,2,2,2
88649,0,0,0,2,0,2,3
13242,1,0,0,2,0,2,8
24210,0,0,0,1,2,0,4
86747,0,0,0,0,0,2,0
97236,0,0,0,1,0,2,3
38298,0,0,0,2,1,2,5
82108,1,0,1,0,0,0,2
76242,0,0,0,1,0,2,2
35697,0,0,0,1,0,1,0
64669,1,0,0,0,0,0,2
105826,0,0,0,0,0,0,1
52761,1,0,0,0,0,2,2
74713,1,0,1,0,0,0,2
110166,0,0,0,0,0,2,2
88500,0,0,0,0,0,3,6
80301,0,0,0,1,0,3,7
26342,0,0,0,1,0,1,5
13875,0,1,0,0,2,0,1
63857,1,0,0,0,0,1,1
17896,0,0,0,0,0,0,1
85082,0,0,0,1,1,1,0
112907,0,0,0,2,0,0,2
36290,0,0,0,0,0,2,2
4240,0,0,0,0,0,1,1
11177,1,0,0,1,0,2,0
97622,0,0,0,1,0,2,0
79271,0,0,0,0,0,1,4
68237,1,0,0,0,0,1,1
114775,0,0,0,1,0,1,2
35208,0,0,0,0,0,1,0
1736,0,0,0,0,0,2,5
63368,1,0,0,1,0,1,0
111896,0,0,0,1,0,0,1
60280,1,0,0,0,0,0,2
49812,1,0,0,0,0,2,4
115350,0,0,0,1,0,0,1
97552,0,0,0,0,0,1,4
32346,0,0,0,1,0,0,4
26503,0,0,0,0,0,0,1
76426,0,0,0,0,0,0,1
72319,1,0,0,1,0,0,1
15411,0,0,0,2,0,0,1
39608,0,0,0,0,0,1,1
31673,0,0,0,0,1,0,3
7329,1,0,0,0,0,2,3
69867,1,0,0,0,0,2,3
38263,0,0,0,1,1,2,5
31027,0,0,0,0,1,1,3
43508,1,0,0,0,0,0,2
97052,0,0,0,0,1,2,1
25287,0,0,0,0,0,4,10
84216,0,0,0,1,0,0,3
48262,1,0,0,0,0,1,2
52307,1,0,0,0,0,0,3
72421,1,0,0,0,0,2,4
116147,0,0,0,0,2,2,4
113153,0,0,0,1,0,1,4
115381,0,0,0,1,1,0,3
16343,0,0,0,0,0,1,1
95110,0,0,0,1,0,2,3
66964,1,0,0,0,0,0,2
79348,1,0,1,2,0,2,0
12972,1,0,0,0,2,4,6
75297,1,0,1,0,0,0,2
66412,1,0,0,0,0,2,3
45359,1,0,0,0,0,2,2
26119,0,0,0,0,0,1,0
82129,1,0,1,0,0,0,2
61429,1,0,0,0,0,2,2
99276,0,0,0,1,0,2,2
41645,0,0,0,0,0,0,1
21885,0,1,0,0,0,0,3
24699,0,0,0,0,0,2,0
106742,0,0,0,0,0,0,2
46820,0,0,0,0,0,2,5
98626,0,0,0,0,0,2,5
58540,1,0,0,0,0,1,2
93931,0,0,0,1,0,0,3
18988,0,0,0,0,0,2,5
40285,0,0,0,0,0,2,2
106602,0,0,0,4,0,1,3
88661,0,0,0,0,0,0,3
58679,1,0,0,3,0,0,3
10979,1,0,0,0,0,2,5
40635,1,0,0,0,0,0,2
56939,1,0,0,2,0,0,3
61732,1,0,0,0,0,1,4
104949,0,0,0,0,0,0,3
109283,0,0,0,2,0,2,6
51178,1,0,0,0,0,0,2
16356,0,0,0,0,0,4,7
54180,1,0,0,0,0,0,2
85834,0,0,0,1,0,1,1
92500,0,0,0,1,0,1,1
81421,0,0,0,0,0,0,2
102307,0,0,0,0,0,0,2
29423,0,0,0,1,1,0,4
50993,1,0,0,1,0,2,3
26048,0,0,0,2,0,2,5
86563,0,0,0,0,0,0,2
78165,0,0,0,0,0,0,2
88374,0,0,0,0,0,2,3
71302,1,0,0,1,0,2,4
19569,0,0,0,1,0,0,4
38313,0,0,0,3,0,2,3
97435,0,0,0,0,0,0,3
35632,0,0,0,1,0,0,5
24333,0,0,0,0,1,2,3
76299,1,0,1,0,0,2,4
94270,0,0,0,1,1,0,3
43065,0,0,0,0,0,0,1
34021,0,0,0,0,1,2,5
2802,0,0,0,0,0,0,1
112901,0,0,0,1,0,2,3
89006,0,0,0,2,0,1,0
82458,0,4,0,0,0,0,1
39981,1,0,0,0,0,2,1
99545,0,0,0,0,1,2,0
34641,0,0,0,0,3,1,2
72994,1,0,0,0,0,0,1
106119,0,0,0,0,2,0,1
59168,1,0,0,0,0,0,5
5558,1,0,0,0,0,2,2
64515,1,0,0,0,0,2,1
59857,1,0,0,2,0,0,1
12932,1,0,0,0,0,1,2
57676,1,0,0,1,0,1,1
16516,0,0,0,0,0,1,1
29736,0,0,0,0,0,1,5
75101,1,0,1,0,0,0,4
2857,0,0,0,1,0,0,0
776,1,0,0,1,0,1,4
46423,0,0,0,1,0,1,2
115881,0,0,0,1,0,0,1
64954,1,0,0,0,0,0,4
18959,0,0,0,2,0,0,1
23973,0,0,0,1,0,2,7
100235,0,0,0,2,0,1,2
69518,1,0,0,0,0,2,1
9229,1,0,0,0,1,2,5
115913,0,0,0,1,0,0,4
55226,1,0,0,0,0,1,5
11478,1,0,0,0,0,2,5
67880,1,0,0,0,0,0,1
102625,0,0,0,0,0,0,1
112128,0,0,0,1,1,0,2
44344,0,0,0,0,0,0,2
43319,0,0,0,1,0,1,1
62762,1,0,0,0,2,2,4
38047,0,0,0,0,0,2,2
16025,1,0,1,0,0,1,2
106731,0,0,0,1,0,0,4
14806,1,0,3,0,0,1,1
8676,0,0,0,0,1,0,4
51080,1,0,0,0,0,0,2
25469,0,0,0,0,0,0,1
90533,0,0,0,1,0,0,2
18100,0,1,0,0,1,1,1
43238,1,0,0,0,0,2,3
107729,0,0,0,1,0,0,2
37078,0,0,0,2,0,1,3
662,1,0,0,0,0,3,7
86247,0,0,0,1,2,1,1
8142,1,0,0,1,0,2,1
53095,1,0,0,0,0,1,5
115211,0,0,0,0,0,2,4
16745,0,0,0,0,1,0,3
18835,0,0,0,0,0,1,1
9372,1,0,0,0,0,0,3
82618,0,0,0,0,0,0,1
62042,1,0,0,0,0,0,3
65806,1,0,0,0,0,0,3
75900,1,0,1,0,0,1,1
114698,0,0,0,0,0,0,1
41309,1,0,0,0,0,0,2
44674,0,0,0,0,0,2,1
113596,0,0,0,1,0,1,3
86515,0,0,0,2,0,0,3
27338,0,0,0,0,0,0,1
84366,0,0,0,0,0,2,1
49106,1,0,0,1,0,1,3
79194,1,0,1,0,0,0,2
5708,1,0,0,2,0,2,2
19967,0,0,0,0,1,0,1
21481,1,1,0,0,0,0,1
35652,0,0,0,0,0,2,5
114371,0,0,0,2,0,0,3
87621,0,0,0,1,0,1,1
112565,0,0,0,1,0,0,4
39499,1,0,0,2,0,0,3
22338,0,0,0,0,0,0,3
80282,0,0,0,0,0,0,2
12987,1,0,0,0,0,2,5
113742,0,0,0,3,2,1,2
28349,0,0,0,0,0,1,0
102840,0,0,0,2,0,1,4
91963,0,1,0,1,0,0,1
78961,0,1,0,0,0,0,1
71234,1,0,0,0,0,2,3
99044,0,0,0,1,0,0,2
91735,0,0,0,0,0,0,1
59167,1,0,0,1,0,0,4
32089,0,0,0,1,0,0,2
102205,0,0,0,0,0,0,2
80457,1,0,1,0,0,0,5
18052,1,0,1,0,0,2,3
29425,0,0,0,2,1,0,3
698,1,0,0,1,0,3,6
106695,0,0,0,3,0,0,3
10935,1,0,0,0,0,2,3
63462,1,0,0,0,0,0,1
595,0,0,0,1,0,3,7
30961,0,0,0,1,0,0,2
12898,1,0,0,1,0,2,8
71382,1,0,0,0,0,1,5
65689,1,0,0,0,0,1,2
5116,1,0,0,0,0,2,5
7632,1,0,0,2,0,2,4
105720,0,0,0,1,0,0,2
18030,0,0,0,2,0,3,5
3292,1,0,0,0,0,1,2
60352,1,0,0,0,0,1,1
8132,1,0,0,1,0,2,5
59700,1,0,0,0,0,1,2
65039,1,0,0,0,0,0,3
85347,0,0,0,2,0,2,5
67773,1,0,0,1,0,0,1
35339,0,0,0,2,0,1,4
88989,0,0,0,2,1,2,0
64042,1,0,0,0,0,0,2
10188,1,0,0,0,0,1,3
104604,0,1,0,3,0,0,1
5196,1,0,0,0,0,1,1
52133,1,0,0,0,0,1,1
91831,0,0,0,1,2,2,7
59055,1,0,0,0,0,1,2
63300,1,0,0,0,0,0,1
106431,0,0,0,1,0,1,1
42490,0,0,0,1,5,0,1
76526,1,0,1,0,1,0,1
9360,1,0,0,0,0,1,0
24386,0,0,0,0,0,1,4
94735,0,0,0,2,1,0,2
24341,0,0,0,0,1,2,2
28834,0,0,0,1,0,2,4
53711,1,0,0,0,0,0,4
42706,1,0,0,0,0,0,1
32993,0,0,0,1,0,1,1
93426,0,0,0,0,0,2,5
59673,1,0,0,0,0,1,2
110737,0,0,0,0,0,0,1
15046,0,0,0,0,0,2,5
14645,1,0,24,0,0,2,5
109100,0,0,0,2,0,0,3
16111,0,0,0,1,1,0,2
69643,1,0,0,1,0,0,2
582,0,0,0,1,0,2,5
97289,0,0,0,3,0,2,3
24985,0,0,0,0,0,3,10
82133,1,0,1,0,0,0,2
108695,0,0,0,1,0,1,3
8293,1,0,0,0,0,2,5
45062,0,0,0,0,1,0,3
21007,0,0,0,1,0,2,2
83698,0,0,0,0,0,0,1
17379,0,5,0,0,0,1,1
21419,0,0,0,1,0,1,0
8315,1,0,0,0,0,2,2
62676,1,0,0,0,0,1,3
108786,0,0,0,1,0,2,2
67601,1,0,0,0,0,1,2
96825,0,0,0,2,0,0,2
85062,0,0,0,0,0,0,4
59936,1,0,0,0,0,0,3
2401,0,0,0,2,0,2,3
67405,1,0,0,0,0,1,3
1094,0,0,0,0,1,0,1
92187,0,0,0,0,0,0,1
100464,0,0,0,1,0,0,4
34577,0,0,0,2,0,0,2
47208,1,0,0,0,0,2,1
45949,0,0,0,0,0,2,3
889,0,0,0,0,0,2,5
74444,1,0,1,0,0,1,1
47303,1,0,0,0,0,0,1
86636,0,0,0,1,0,0,2
113747,0,0,0,3,2,2,2
69040,1,0,0,0,0,2,2
41243,1,0,0,0,0,0,4
107621,0,0,0,0,1,0,1
109812,0,0,0,0,1,1,3
13247,1,0,0,1,0,2,2
84209,0,0,0,0,0,0,1
30713,0,0,0,1,0,2,5
87484,0,0,0,0,0,0,1
20789,0,0,0,0,1,0,2
108481,0,0,0,2,0,1,3
75567,1,0,1,0,0,2,1
56721,1,0,0,0,0,1,1
118625,0,0,0,2,0,1,4
31927,0,0,0,0,0,1,0
90248,0,0,0,1,0,1,2
8296,1,0,0,0,0,2,1
16960,0,0,0,0,0,2,5
101700,0,0,0,0,0,0,2
85131,0,0,0,1,1,2,5
10715,1,0,0,0,0,0,4
50897,0,0,0,1,0,1,2
16071,0,0,0,1,0,2,3
42930,0,0,0,0,0,2,2
50162,0,0,0,1,0,2,5
110755,0,0,0,1,0,0,1
92445,0,0,0,1,0,0,1
75582,1,0,1,0,0,2,1
47873,1,0,0,1,0,1,3
62987,1,0,0,0,0,0,2
77680,0,20,3,0,0,0,1
102573,0,0,0,1,2,1,4
48532,1,0,0,0,0,0,1
45612,0,0,0,0,0,2,1
113117,0,0,0,1,1,1,0
47443,1,0,0,0,0,0,5
68233,1,0,0,1,0,1,0
41750,1,0,0,0,0,1,1
6859,1,0,0,0,0,0,3
67260,1,0,0,0,0,0,1
95974,0,0,0,0,1,1,2
16361,0,0,0,0,0,0,1
39270,0,0,0,3,3,2,5
106547,0,0,0,1,1,0,2
104490,0,0,0,0,0,1,0
113844,0,0,0,1,0,1,3
53453,1,0,0,0,0,2,4
64065,1,0,0,0,0,0,3
86020,0,0,0,1,0,1,2
87612,0,0,0,1,0,1,1
84797,0,0,0,0,0,2,1
105874,0,0,0,0,0,0,1
47984,1,0,0,0,0,1,2
3137,0,0,0,1,0,1,3
29054,0,0,0,0,0,1,2
77119,1,0,0,2,0,2,1
68860,1,0,0,0,0,0,2
57290,1,0,0,0,0,1,3
60832,1,0,0,0,0,2,5
110712,0,0,0,1,0,2,3
59152,1,0,0,2,0,0,3
72129,1,0,0,0,0,1,0
67456,1,0,0,2,0,2,4
41450,1,0,0,0,0,2,1
110131,0,0,0,1,0,2,0
72238,1,0,0,1,0,0,1
74064,0,15,0,2,0,0,1
52621,1,0,0,0,0,0,2
21092,0,0,0,1,0,2,7
91736,0,0,0,2,0,2,2
38201,0,0,0,1,0,0,2
25590,0,0,0,1,0,2,5
26287,0,0,0,1,1,0,2
8733,1,0,0,0,2,2,5
70074,1,0,0,0,0,0,4
17832,0,0,0,1,1,1,1
95942,0,0,0,2,0,1,1
13057,1,0,0,2,0,2,8
86259,0,0,0,1,0,1,1
108540,0,0,0,1,0,1,4
99741,0,0,0,1,0,0,3
53091,1,0,0,0,0,1,5
64943,1,0,0,0,0,0,3
28325,0,0,0,0,0,2,5
104318,0,0,0,0,0,0,2
87813,0,0,0,0,0,0,3
806,1,0,0,0,0,1,3
113749,0,0,0,0,1,2,3
55096,1,0,0,0,0,2,3
77016,0,7,0,1,0,0,2
22697,0,0,0,0,0,0,1
8804,1,0,0,1,0,0,2
5687,1,0,0,0,0,1,3
41292,0,0,0,0,0,0,2
88015,0,0,0,0,0,1,0
63098,1,0,0,0,0,2,1
32016,0,0,0,2,0,2,1
47432,1,0,0,0,1,1,4
11902,1,0,0,1,0,2,3
65226,1,0,0,0,0,2,0
20643,0,0,0,0,0,0,2
66781,1,0,0,0,0,0,3
10929,1,0,0,0,0,2,2
30567,0,0,0,3,0,0,4
21156,0,0,0,0,0,1,0
34485,0,0,0,1,0,1,2
97761,0,0,0,2,0,2,3
21334,0,0,0,0,0,1,5
35836,0,0,0,1,2,0,2
73076,1,0,1,0,0,0,2
55239,1,0,0,0,0,0,2
94386,0,0,0,1,0,0,2
91503,0,0,0,0,0,1,3
80500,0,0,0,0,1,0,3
55219,1,0,0,0,0,1,4
111868,0,0,0,1,0,2,2
52629,1,0,0,0,0,0,2
29479,0,0,0,0,1,2,5
29985,0,0,0,0,0,0,2
77969,0,0,0,0,0,2,1
84859,0,1,0,0,0,1,0
57233,1,0,0,0,0,2,5
36675,0,0,0,1,2,2,5
62194,1,0,0,0,0,1,1
94868,0,0,0,1,0,0,1
94873,0,0,0,1,0,0,2
42847,1,0,0,0,0,0,2
83737,0,0,0,2,0,0,2
99969,0,0,0,0,1,0,2
70435,1,0,0,0,0,0,1
67949,1,0,0,0,0,0,2
99616,0,0,0,1,0,2,0
94261,0,0,0,1,1,1,3
62644,1,0,0,0,0,2,2
18419,0,0,0,0,0,0,1
97298,0,0,0,1,0,0,1
51441,1,0,0,0,0,1,0
34603,0,0,0,0,1,2,5
113646,0,0,0,1,0,2,1
118715,0,0,0,2,0,3,7
87807,0,0,0,0,2,2,5
115926,0,0,0,2,1,0,2
65304,1,0,0,2,0,1,3
98625,0,0,0,0,0,2,1
49959,1,0,0,0,0,0,3
67739,1,0,0,0,0,0,1
4676,1,0,0,2,0,2,4
20972,0,0,0,0,1,2,1
29509,0,0,0,2,1,2,5
2477,0,0,0,0,0,1,1
20161,0,0,0,1,0,1,3
53763,1,0,0,0,0,0,3
69753,1,0,0,0,0,1,2
256,0,0,0,1,0,1,2
88959,0,0,0,0,0,5,10
21523,0,0,0,0,0,0,1
111301,0,0,0,0,0,1,2
96464,0,0,0,3,0,1,0
10585,1,0,0,0,0,1,1
34518,0,2,0,2,0,0,3
49410,1,0,0,0,0,2,2
39766,0,0,0,0,0,0,1
92074,0,0,0,0,0,1,4
111693,0,0,0,2,0,2,1
19206,0,0,0,0,0,0,3
16827,0,0,0,0,1,4,7
100340,0,0,0,1,0,0,3
115503,0,0,0,2,0,1,5
78028,0,0,0,1,0,0,1
48017,1,0,0,0,0,1,1
33268,0,0,0,0,0,1,3
21,0,0,0,1,1,2,4
72485,1,0,0,0,0,0,3
43894,0,0,0,1,0,0,2
51745,1,0,0,1,0,1,1
69413,1,0,0,0,0,0,2
66838,1,0,0,0,0,0,2
49121,1,0,0,0,0,0,1
10812,1,0,0,0,2,2,5
44102,1,0,0,0,0,0,1
82602,0,0,0,0,0,1,1
27206,0,0,0,2,0,2,5
42494,0,0,0,1,0,0,1
11826,1,0,0,2,0,2,5
58004,1,0,0,0,0,0,3
82766,0,0,0,2,0,1,2
42900,0,0,0,0,0,1,1
103448,0,0,0,1,0,0,3
99761,0,0,0,0,0,1,3
58858,1,0,0,0,0,1,2
